"No.","Time","Source","Destination","Protocol","Length","Info"
"6742","52.514191","193.122.247.161","192.168.0.107","UDP","388","8801  >  51551 Len=346"
"6743","52.514212","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6744","52.514213","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6745","52.514213","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6746","52.526793","193.122.247.161","192.168.0.107","UDP","385","8801  >  51551 Len=343"
"6747","52.526844","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6748","52.526900","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6749","52.526901","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6750","52.526901","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6751","52.526975","193.122.247.161","192.168.0.107","UDP","153","8801  >  51551 Len=111"
"6752","52.538658","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6753","52.538721","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6754","52.538722","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6755","52.549329","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6756","52.549393","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6757","52.549404","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6758","52.552045","193.122.247.161","192.168.0.107","UDP","390","8801  >  51551 Len=348"
"6759","52.553128","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6760","52.565941","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6761","52.566015","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6762","52.566016","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6763","52.566040","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6764","52.566963","193.122.247.161","192.168.0.107","UDP","309","8801  >  51551 Len=267"
"6765","52.578048","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6766","52.578115","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6767","52.578164","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6768","52.586306","193.122.247.161","192.168.0.107","UDP","106","8801  >  51551 Len=64"
"6769","52.586670","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6770","52.586671","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6771","52.596691","193.122.247.161","192.168.0.107","UDP","394","8801  >  51551 Len=352"
"6772","52.596698","193.122.247.161","192.168.0.107","UDP","149","8801  >  51551 Len=107"
"6773","52.596884","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6774","52.596923","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6775","52.596940","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6776","52.596954","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6777","52.608181","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6778","52.608250","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6779","52.608252","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6780","52.615620","193.122.247.161","192.168.0.107","UDP","397","8801  >  51551 Len=355"
"6781","52.616067","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6782","52.616068","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6783","52.626496","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6784","52.626497","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6785","52.626498","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6786","52.630232","193.122.247.161","192.168.0.107","UDP","314","8801  >  51551 Len=272"
"6787","52.641200","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6788","52.641277","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6789","52.641303","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6790","52.641362","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6791","52.652686","193.122.247.161","192.168.0.107","UDP","106","8801  >  51551 Len=64"
"6792","52.652692","193.122.247.161","192.168.0.107","UDP","406","8801  >  51551 Len=364"
"6793","52.652832","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6794","52.652833","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6795","52.652903","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6796","52.654640","193.122.247.161","192.168.0.107","UDP","150","8801  >  51551 Len=108"
"6797","52.664656","192.168.0.107","3.235.73.95","TCP","54","[TCP Keep-Alive] 50594  >  443 [ACK] Seq=2242 Ack=11034 Win=131072 Len=0"
"6798","52.667648","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6799","52.667649","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6800","52.667649","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6801","52.667730","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6802","52.670871","193.122.247.161","192.168.0.107","TLSv1.2","145","Application Data"
"6803","52.670877","193.122.247.161","192.168.0.107","UDP","394","8801  >  51551 Len=352"
"6804","52.670977","192.168.0.107","193.122.247.161","TCP","66","50613  >  443 [ACK] Seq=48047 Ack=17089 Win=130944 Len=0 TSval=66621901 TSecr=1516996048"
"6805","52.681898","192.168.0.107","193.122.247.161","TLSv1.2","116","Application Data"
"6806","52.681976","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6807","52.682020","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6808","52.682091","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6809","52.682141","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6810","52.689024","3.235.73.95","192.168.0.107","TCP","66","[TCP Keep-Alive ACK] 443  >  50594 [ACK] Seq=11034 Ack=2243 Win=64256 Len=0 TSval=2174502761 TSecr=66576895"
"6811","52.689602","192.168.0.100","224.0.0.251","MDNS","167","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR Wissamâ\200\231s MacBook Air._companion-link._tcp.local OPT"
"6812","52.692306","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6813","52.692374","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6814","52.692374","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6815","52.698882","193.122.247.161","192.168.0.107","UDP","366","8801  >  51551 Len=324"
"6816","52.707063","193.122.247.161","192.168.0.107","TCP","66","443  >  50613 [ACK] Seq=17089 Ack=48097 Win=93056 Len=0 TSval=1516996080 TSecr=66621911"
"6817","52.709566","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6818","52.709623","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6819","52.709623","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6820","52.709635","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6821","52.709642","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6822","52.720633","193.122.247.161","192.168.0.107","UDP","299","8801  >  51551 Len=257"
"6823","52.722136","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6824","52.722320","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6825","52.722384","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6826","52.722470","192.168.0.107","193.122.247.161","UDP","117","51551  >  8801 Len=75"
"6827","52.732369","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6828","52.732370","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6829","52.732371","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6830","52.732455","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6831","52.738289","193.122.247.161","192.168.0.107","UDP","394","8801  >  51551 Len=352"
"6832","52.738295","193.122.247.161","192.168.0.107","UDP","145","8801  >  51551 Len=103"
"6833","52.749012","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6834","52.749091","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6835","52.749092","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6836","52.749119","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6837","52.755798","fe80::56:22d1:6b37:61d5","ff02::fb","MDNS","187","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR Wissamâ\200\231s MacBook Air._companion-link._tcp.local OPT"
"6838","52.755804","193.122.247.161","192.168.0.107","UDP","125","8801  >  59106 Len=83"
"6839","52.756225","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6840","52.756226","192.168.0.107","193.122.247.161","UDP","1078","59106  >  8801 Len=1036"
"6841","52.756331","193.122.247.161","192.168.0.107","UDP","397","8801  >  51551 Len=355"
"6842","52.764491","192.168.0.107","193.122.247.161","TLSv1.2","137","Application Data"
"6843","52.764613","192.168.0.107","193.122.247.161","TLSv1.2","167","Application Data"
"6844","52.773397","193.122.247.161","192.168.0.107","UDP","315","8801  >  51551 Len=273"
"6845","52.779252","193.122.247.161","192.168.0.107","TCP","66","443  >  50613 [ACK] Seq=17089 Ack=48168 Win=93056 Len=0 TSval=1516996157 TSecr=66621992"
"6846","52.779255","193.122.247.161","192.168.0.107","TCP","66","443  >  50613 [ACK] Seq=17089 Ack=48269 Win=93056 Len=0 TSval=1516996157 TSecr=66621992"
"6847","52.783512","192.168.0.107","193.122.247.161","UDP","145","51551  >  8801 Len=103"
"6848","52.795971","193.122.247.161","192.168.0.107","UDP","412","8801  >  51551 Len=370"
"6849","52.795978","193.122.247.161","192.168.0.107","UDP","152","8801  >  51551 Len=110"
"6850","52.803459","192.168.0.107","193.122.247.161","UDP","150","51551  >  8801 Len=108"
"6851","52.808761","192.168.0.107","13.249.11.84","TCP","54","[TCP Keep-Alive] 50598  >  443 [ACK] Seq=1107 Ack=6354 Win=131072 Len=0"
"6852","52.822578","193.122.247.161","192.168.0.107","UDP","414","8801  >  51551 Len=372"
"6853","52.825087","192.168.0.107","193.122.247.161","UDP","140","51551  >  8801 Len=98"
"6854","52.827817","13.249.11.84","192.168.0.107","TCP","66","[TCP Keep-Alive ACK] 443  >  50598 [ACK] Seq=6354 Ack=1108 Win=64256 Len=0 TSval=3879296254 TSecr=66577004"
"6855","52.835545","193.122.247.161","192.168.0.107","UDP","326","8801  >  51551 Len=284"
"6856","52.844906","192.168.0.107","193.122.247.161","UDP","140","51551  >  8801 Len=98"
"6857","52.857769","193.122.247.161","192.168.0.107","UDP","396","8801  >  51551 Len=354"
"6858","52.864997","192.168.0.107","193.122.247.161","UDP","142","51551  >  8801 Len=100"
"6859","52.881717","193.122.247.161","192.168.0.107","UDP","423","8801  >  51551 Len=381"
"6860","52.881727","193.122.247.161","192.168.0.107","UDP","155","8801  >  51551 Len=113"
"6861","52.885109","192.168.0.107","193.122.247.161","UDP","106","51551  >  8801 Len=64"
"6862","52.885110","192.168.0.107","193.122.247.161","UDP","141","51551  >  8801 Len=99"
"6863","52.898780","193.122.247.161","192.168.0.107","UDP","309","8801  >  51551 Len=267"
"6864","52.905002","192.168.0.107","193.122.247.161","UDP","141","51551  >  8801 Len=99"
"6865","52.910033","193.122.247.161","192.168.0.107","TLSv1.2","145","Application Data"
"6866","52.910134","192.168.0.107","193.122.247.161","TCP","66","50613  >  443 [ACK] Seq=48269 Ack=17168 Win=130944 Len=0 TSval=66622137 TSecr=1516996291"
"6867","52.910480","192.168.0.107","193.122.247.161","TLSv1.2","116","Application Data"
"6868","52.916983","193.122.247.161","192.168.0.107","UDP","302","8801  >  51551 Len=260"
"6869","52.923084","193.122.247.161","192.168.0.107","TCP","66","443  >  50613 [ACK] Seq=17168 Ack=48319 Win=93056 Len=0 TSval=1516996303 TSecr=66622137"
"6870","52.924696","192.168.0.107","193.122.247.161","UDP","141","51551  >  8801 Len=99"
"6871","52.943571","193.122.247.161","192.168.0.107","UDP","385","8801  >  51551 Len=343"
"6872","52.943577","193.122.247.161","192.168.0.107","UDP","147","8801  >  51551 Len=105"
"6873","52.943750","193.122.247.161","192.168.0.107","UDP","142","8801  >  51551 Len=100"
"6874","52.945420","192.168.0.107","193.122.247.161","UDP","145","51551  >  8801 Len=103"
"6875","52.947828","193.122.247.161","192.168.0.107","UDP","384","8801  >  51551 Len=342"
"6876","52.965213","192.168.0.107","193.122.247.161","UDP","138","51551  >  8801 Len=96"
"6877","52.969464","193.122.247.161","192.168.0.107","UDP","363","8801  >  51551 Len=321"
"6878","52.985192","192.168.0.107","193.122.247.161","UDP","142","51551  >  8801 Len=100"
"6879","52.995115","193.122.247.161","192.168.0.107","UDP","285","8801  >  51551 Len=243"
"6880","53.004936","192.168.0.107","193.122.247.161","UDP","143","51551  >  8801 Len=101"
"6881","53.012312","193.122.247.161","192.168.0.107","UDP","449","8801  >  51551 Len=407"
"6882","53.012317","193.122.247.161","192.168.0.107","UDP","147","8801  >  51551 Len=105"
"6883","53.023345","192.168.0.107","193.122.247.161","UDP","138","51551  >  8801 Len=96"
"6884","53.024571","193.122.247.161","192.168.0.107","UDP","290","8801  >  51551 Len=248"
"6885","53.024865","192.168.0.107","193.122.247.161","UDP","117","51551  >  8801 Len=75"
"6886","53.043480","192.168.0.107","193.122.247.161","UDP","142","51551  >  8801 Len=100"
"6887","53.057753","193.122.247.161","192.168.0.107","UDP","392","8801  >  51551 Len=350"
"6888","53.064162","192.168.0.107","193.122.247.161","UDP","142","51551  >  8801 Len=100"
"6889","53.082752","193.122.247.161","192.168.0.107","UDP","435","8801  >  51551 Len=393"
"6890","53.085159","192.168.0.107","193.122.247.161","UDP","137","51551  >  8801 Len=95"
"6891","53.087160","193.122.247.161","192.168.0.107","UDP","156","8801  >  51551 Len=114"
"6892","53.105413","192.168.0.107","193.122.247.161","UDP","142","51551  >  8801 Len=100"
"6893","53.112648","193.122.247.161","192.168.0.107","UDP","410","8801  >  51551 Len=368"
"6894","53.112885","193.122.247.161","192.168.0.107","UDP","303","8801  >  51551 Len=261"
"6895","53.124880","192.168.0.107","193.122.247.161","UDP","145","51551  >  8801 Len=103"
"6896","53.132959","193.122.247.161","192.168.0.107","UDP","372","8801  >  51551 Len=330"
"6897","53.144990","192.168.0.107","193.122.247.161","UDP","140","51551  >  8801 Len=98"
"6898","53.154258","193.122.247.161","192.168.0.107","UDP","456","8801  >  51551 Len=414"
"6899","53.154263","193.122.247.161","192.168.0.107","UDP","144","8801  >  51551 Len=102"
"6900","53.159283","192.168.0.107","13.32.145.51","TCP","54","[TCP Keep-Alive] 50599  >  443 [ACK] Seq=1194 Ack=6306 Win=131072 Len=0"
"6901","53.165087","192.168.0.107","193.122.247.161","UDP","147","51551  >  8801 Len=105"
"6902","53.173973","193.122.247.161","192.168.0.107","UDP","372","8801  >  51551 Len=330"
"6903","53.176057","13.32.145.51","192.168.0.107","TCP","66","[TCP Keep-Alive ACK] 443  >  50599 [ACK] Seq=6306 Ack=1195 Win=64256 Len=0 TSval=1775085299 TSecr=66577375"
"6904","53.185325","192.168.0.107","193.122.247.161","UDP","143","51551  >  8801 Len=101"
"6905","53.196158","193.122.247.161","192.168.0.107","UDP","438","8801  >  51551 Len=396"
"6906","53.204886","192.168.0.107","193.122.247.161","UDP","141","51551  >  8801 Len=99"
"6907","53.213767","173.194.76.189","192.168.0.107","UDP","87","443  >  61435 Len=45"
"6908","53.213773","193.122.247.161","192.168.0.107","UDP","426","8801  >  51551 Len=384"
"6909","53.225222","192.168.0.107","193.122.247.161","UDP","138","51551  >  8801 Len=96"
"6910","53.228460","193.122.247.161","192.168.0.107","UDP","420","8801  >  51551 Len=378"
"6911","53.228467","193.122.247.161","192.168.0.107","UDP","141","8801  >  51551 Len=99"
"6912","53.236610","192.168.0.107","173.194.76.189","UDP","75","61435  >  443 Len=33"
"6913","53.239565","193.122.247.161","192.168.0.107","TLSv1.2","129","Application Data"
"6914","53.239570","193.122.247.161","192.168.0.107","UDP","116","8801  >  51551 Len=74"
"6915","53.239681","192.168.0.107","193.122.247.161","TCP","66","50613  >  443 [ACK] Seq=48319 Ack=17231 Win=131008 Len=0 TSval=66622463 TSecr=1516996612"
"6916","53.245184","192.168.0.107","193.122.247.161","UDP","141","51551  >  8801 Len=99"
"6917","53.255662","192.168.0.107","193.122.247.161","TLSv1.2","116","Application Data"
"6918","53.256600","193.122.247.161","192.168.0.107","UDP","146","8801  >  51551 Len=104"
"6919","53.264724","192.168.0.107","193.122.247.161","UDP","145","51551  >  8801 Len=103"
"6920","53.275302","193.122.247.161","192.168.0.107","TCP","66","443  >  50613 [ACK] Seq=17231 Ack=48369 Win=93056 Len=0 TSval=1516996654 TSecr=66622478"
"6921","53.284724","192.168.0.107","193.122.247.161","UDP","149","51551  >  8801 Len=107"
"6922","53.295706","193.122.247.161","192.168.0.107","UDP","146","8801  >  51551 Len=104"
"6923","53.305166","192.168.0.107","193.122.247.161","UDP","139","51551  >  8801 Len=97"
"6924","53.316850","193.122.247.161","192.168.0.107","UDP","146","8801  >  51551 Len=104"
"6925","53.316857","193.122.247.161","192.168.0.107","UDP","144","8801  >  51551 Len=102"
"6926","53.325004","192.168.0.107","193.122.247.161","UDP","143","51551  >  8801 Len=101"
"6927","53.345168","192.168.0.107","193.122.247.161","UDP","142","51551  >  8801 Len=100"
"6928","53.354523","193.122.247.161","192.168.0.107","UDP","147","8801  >  51551 Len=105"
"6929","53.354856","192.168.0.107","193.122.247.161","UDP","117","51551  >  8801 Len=75"
"6930","53.365011","192.168.0.107","193.122.247.161","UDP","143","51551  >  8801 Len=101"
"6931","53.375812","193.122.247.161","192.168.0.107","UDP","141","8801  >  51551 Len=99"
"6932","53.385173","192.168.0.107","193.122.247.161","UDP","143","51551  >  8801 Len=101"
"6933","53.405070","192.168.0.107","193.122.247.161","UDP","137","51551  >  8801 Len=95"
"6934","53.409996","193.122.247.161","192.168.0.107","UDP","145","8801  >  51551 Len=103"
"6935","53.414716","193.122.247.161","192.168.0.107","UDP","420","8801  >  51551 Len=378"
"6936","53.414721","193.122.247.161","192.168.0.107","UDP","350","8801  >  51551 Len=308"
"6937","53.415008","193.122.247.161","192.168.0.107","UDP","360","8801  >  51551 Len=318"
"6938","53.424896","192.168.0.107","193.122.247.161","UDP","140","51551  >  8801 Len=98"
"6939","53.436820","193.122.247.161","192.168.0.107","UDP","417","8801  >  51551 Len=375"
"6940","53.437004","193.122.247.161","192.168.0.107","UDP","397","8801  >  51551 Len=355"
"6941","53.437010","193.122.247.161","192.168.0.107","UDP","275","8801  >  51551 Len=233"
"6942","53.444857","192.168.0.107","193.122.247.161","UDP","143","51551  >  8801 Len=101"
"6943","53.452507","193.122.247.161","192.168.0.107","UDP","282","8801  >  51551 Len=240"
"6944","53.452513","193.122.247.161","192.168.0.107","UDP","296","8801  >  51551 Len=254"
"6945","53.452940","193.122.247.161","192.168.0.107","UDP","319","8801  >  51551 Len=277"
"6946","53.464731","192.168.0.107","193.122.247.161","UDP","139","51551  >  8801 Len=97"
"6947","53.473175","193.122.247.161","192.168.0.107","UDP","431","8801  >  51551 Len=389"
"6948","53.473181","193.122.247.161","192.168.0.107","UDP","430","8801  >  51551 Len=388"
"6949","53.473233","193.122.247.161","192.168.0.107","UDP","360","8801  >  51551 Len=318"
"6950","53.484947","192.168.0.107","193.122.247.161","UDP","143","51551  >  8801 Len=101"
"6951","53.498945","193.122.247.161","192.168.0.107","UDP","335","8801  >  51551 Len=293"
"6952","53.505130","192.168.0.107","193.122.247.161","UDP","143","51551  >  8801 Len=101"
"6953","53.517632","193.122.247.161","192.168.0.107","UDP","390","8801  >  51551 Len=348"
"6954","53.517636","193.122.247.161","192.168.0.107","UDP","144","8801  >  51551 Len=102"
"6955","53.523011","192.168.0.107","193.122.247.161","UDP","141","51551  >  8801 Len=99"
"6956","53.538976","193.122.247.161","192.168.0.107","UDP","364","8801  >  51551 Len=322"
"6957","53.539170","193.122.247.161","192.168.0.107","UDP","116","8801  >  51551 Len=74"
"6958","53.543037","192.168.0.107","193.122.247.161","UDP","145","51551  >  8801 Len=103"
"6959","53.564644","192.168.0.107","193.122.247.161","UDP","136","51551  >  8801 Len=94"
"6960","53.576047","193.122.247.161","192.168.0.107","UDP","346","8801  >  51551 Len=304"
"6961","53.579705","193.122.247.161","192.168.0.107","UDP","359","8801  >  51551 Len=317"
"6962","53.585113","192.168.0.107","193.122.247.161","UDP","142","51551  >  8801 Len=100"
"6963","53.596698","193.122.247.161","192.168.0.107","UDP","398","8801  >  51551 Len=356"
"6964","53.603298","193.122.247.161","192.168.0.107","UDP","342","8801  >  51551 Len=300"
"6965","53.603305","193.122.247.161","192.168.0.107","UDP","106","8801  >  51551 Len=64"
"6966","53.605603","192.168.0.107","193.122.247.161","UDP","140","51551  >  8801 Len=98"
"6967","53.624779","192.168.0.107","193.122.247.161","UDP","139","51551  >  8801 Len=97"
"6968","53.645217","192.168.0.107","193.122.247.161","UDP","143","51551  >  8801 Len=101"
"6969","53.661383","192.168.0.107","193.122.247.161","TLSv1.2","144","Application Data"
"6970","53.664710","192.168.0.107","193.122.247.161","UDP","140","51551  >  8801 Len=98"
"6971","53.677139","193.122.247.161","192.168.0.107","UDP","428","8801  >  51551 Len=386"
"6972","53.677146","193.122.247.161","192.168.0.107","UDP","404","8801  >  51551 Len=362"
"6973","53.677449","193.122.247.161","192.168.0.107","UDP","106","8801  >  51551 Len=64"
"6974","53.677453","193.122.247.161","192.168.0.107","UDP","383","8801  >  51551 Len=341"
"6975","53.677499","192.168.0.107","193.122.247.161","UDP","117","51551  >  8801 Len=75"
"6976","53.684982","192.168.0.107","193.122.247.161","UDP","142","51551  >  8801 Len=100"
"6977","53.685696","192.168.0.107","185.199.108.154","TLSv1.2","112","Application Data"
"6978","53.685893","192.168.0.107","185.199.108.154","TLSv1.2","97","Encrypted Alert"
"6979","53.686586","192.168.0.107","185.199.108.154","TCP","66","50564  >  443 [FIN, ACK] Seq=78 Ack=1 Win=2048 Len=0 TSval=66622905 TSecr=4084522982"
"6980","53.688380","193.122.247.161","192.168.0.107","UDP","365","8801  >  51551 Len=323"
"6981","53.689813","193.122.247.161","192.168.0.107","TCP","66","443  >  50613 [ACK] Seq=17231 Ack=48447 Win=93056 Len=0 TSval=1516997068 TSecr=66622882"
"6982","53.704693","192.168.0.107","193.122.247.161","UDP","137","51551  >  8801 Len=95"
"6983","53.708173","193.122.247.161","192.168.0.107","UDP","370","8801  >  51551 Len=328"
"6984","53.708179","193.122.247.161","192.168.0.107","UDP","144","8801  >  51551 Len=102"
"6985","53.708180","185.199.108.154","192.168.0.107","TCP","66","443  >  50564 [ACK] Seq=1 Ack=47 Win=502 Len=0 TSval=4084762802 TSecr=66622905"
"6986","53.708256","185.199.108.154","192.168.0.107","TCP","66","443  >  50564 [ACK] Seq=1 Ack=78 Win=502 Len=0 TSval=4084762802 TSecr=66622905"
"6987","53.724773","192.168.0.107","193.122.247.161","UDP","140","51551  >  8801 Len=98"
"6988","53.728927","193.122.247.161","192.168.0.107","UDP","367","8801  >  51551 Len=325"
"6989","53.745540","192.168.0.107","193.122.247.161","UDP","142","51551  >  8801 Len=100"
"6990","53.756240","193.122.247.161","192.168.0.107","UDP","369","8801  >  51551 Len=327"
"6991","53.756246","185.199.108.154","192.168.0.107","TCP","66","443  >  50564 [ACK] Seq=1 Ack=79 Win=502 Len=0 TSval=4084762842 TSecr=66622905"
"6992","53.764680","192.168.0.107","193.122.247.161","UDP","143","51551  >  8801 Len=101"
"6993","53.774681","185.199.108.154","192.168.0.107","TLSv1.2","97","Encrypted Alert"
"6994","53.774823","193.122.247.161","192.168.0.107","UDP","382","8801  >  51551 Len=340"
"6995","53.774851","192.168.0.107","185.199.108.154","TCP","54","50564  >  443 [RST] Seq=79 Win=0 Len=0"
"6996","53.785009","192.168.0.107","193.122.247.161","UDP","144","51551  >  8801 Len=102"
"6997","53.785529","193.122.247.161","192.168.0.107","UDP","301","8801  >  51551 Len=259"
"6998","53.804819","192.168.0.107","193.122.247.161","UDP","140","51551  >  8801 Len=98"
"6999","53.808893","193.122.247.161","192.168.0.107","UDP","374","8801  >  51551 Len=332"
"7000","53.808899","193.122.247.161","192.168.0.107","UDP","144","8801  >  51551 Len=102"
"7001","53.821493","193.122.247.161","192.168.0.107","TLSv1.2","152","Application Data"
"7002","53.821594","192.168.0.107","193.122.247.161","TCP","66","50613  >  443 [ACK] Seq=48447 Ack=17317 Win=130944 Len=0 TSval=66623038 TSecr=1516997202"
"7003","53.825022","192.168.0.107","193.122.247.161","UDP","140","51551  >  8801 Len=98"
"7004","53.833390","193.122.247.161","192.168.0.107","UDP","370","8801  >  51551 Len=328"
"7005","53.833765","192.168.0.107","193.122.247.161","TLSv1.2","116","Application Data"
"7006","53.841670","193.122.247.161","192.168.0.107","UDP","116","8801  >  51551 Len=74"
"7007","53.843660","193.122.247.161","192.168.0.107","TCP","66","443  >  50613 [ACK] Seq=17317 Ack=48497 Win=93056 Len=0 TSval=1516997225 TSecr=66623050"
"7008","53.845202","192.168.0.107","193.122.247.161","UDP","137","51551  >  8801 Len=95"
"7009","53.848292","193.122.247.161","192.168.0.107","UDP","364","8801  >  51551 Len=322"
"7010","53.864702","192.168.0.107","193.122.247.161","UDP","139","51551  >  8801 Len=97"
"7011","53.871698","193.122.247.161","192.168.0.107","UDP","300","8801  >  51551 Len=258"
"7012","53.884925","192.168.0.107","193.122.247.161","UDP","142","51551  >  8801 Len=100"
"7013","53.895249","193.122.247.161","192.168.0.107","UDP","385","8801  >  51551 Len=343"
"7014","53.904815","192.168.0.107","193.122.247.161","UDP","106","51551  >  8801 Len=64"
"7015","53.904889","192.168.0.107","193.122.247.161","UDP","139","51551  >  8801 Len=97"
"7016","53.918101","193.122.247.161","192.168.0.107","UDP","405","8801  >  51551 Len=363"
"7017","53.924987","192.168.0.107","193.122.247.161","UDP","138","51551  >  8801 Len=96"
"7018","53.931358","193.122.247.161","192.168.0.107","UDP","408","8801  >  51551 Len=366"
"7019","53.931610","193.122.247.161","192.168.0.107","UDP","148","8801  >  51551 Len=106"
"7020","53.945525","192.168.0.107","193.122.247.161","UDP","144","51551  >  8801 Len=102"
"7021","53.951648","193.122.247.161","192.168.0.107","UDP","425","8801  >  51551 Len=383"
"7022","53.965196","192.168.0.107","193.122.247.161","UDP","144","51551  >  8801 Len=102"
"7023","53.972181","193.122.247.161","192.168.0.107","UDP","435","8801  >  51551 Len=393"
"7024","53.984975","192.168.0.107","193.122.247.161","UDP","137","51551  >  8801 Len=95"
"7025","53.998764","193.122.247.161","192.168.0.107","UDP","344","8801  >  51551 Len=302"
