"No.","Time","Source","Destination","Protocol","Length","Info"
"195","8.413784","zoomva193-123-140-54zc.cloud.zoom.us","192.168.0.107","TLSv1.2","148","Change Cipher Spec, Encrypted Handshake Message, Encrypted Alert"
"196","8.413922","192.168.0.107","zoomva193-123-140-54zc.cloud.zoom.us","TCP","54","50241  >  443 [RST] Seq=645 Win=0 Len=0"
"197","8.535115","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TLSv1.2","1354","Server Hello"
"198","8.536976","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","1354","443  >  50242 [ACK] Seq=1289 Ack=518 Win=64512 Len=1288 TSval=605908562 TSecr=532760549 [TCP segment of a reassembled PDU]"
"199","8.537088","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TCP","66","50242  >  443 [ACK] Seq=518 Ack=2577 Win=129728 Len=0 TSval=532760836 TSecr=605908562"
"200","8.538840","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","1354","443  >  50242 [ACK] Seq=2577 Ack=518 Win=64512 Len=1288 TSval=605908562 TSecr=532760549 [TCP segment of a reassembled PDU]"
"201","8.540967","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TLSv1.2","501","Certificate, Server Key Exchange, Server Hello Done"
"202","8.541079","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TCP","66","50242  >  443 [ACK] Seq=518 Ack=4300 Win=130624 Len=0 TSval=532760839 TSecr=605908562"
"203","8.553117","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"204","8.563894","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=4300 Ack=644 Win=64512 Len=0 TSval=605908597 TSecr=532760849"
"205","8.706681","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"206","8.706793","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TCP","66","50242  >  443 [ACK] Seq=644 Ack=4351 Win=131008 Len=0 TSval=532761002 TSecr=605908736"
"207","8.707217","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","222","Application Data"
"208","8.726675","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=4351 Ack=800 Win=64384 Len=0 TSval=605908754 TSecr=532761002"
"209","8.876402","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TLSv1.2","140","Application Data"
"210","8.876514","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TCP","66","50242  >  443 [ACK] Seq=800 Ack=4425 Win=130944 Len=0 TSval=532761169 TSecr=605908900"
"211","8.881755","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TCP","1414","50242  >  443 [ACK] Seq=800 Ack=4425 Win=131072 Len=1348 TSval=532761174 TSecr=605908900 [TCP segment of a reassembled PDU]"
"212","8.881756","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","1274","Application Data"
"213","8.912450","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=4425 Ack=2148 Win=64256 Len=0 TSval=605908928 TSecr=532761174"
"214","8.919256","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=4425 Ack=3356 Win=64256 Len=0 TSval=605908942 TSecr=532761174"
"215","9.074420","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TLSv1.2","116","Application Data"
"216","9.074524","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TCP","66","50242  >  443 [ACK] Seq=3356 Ack=4475 Win=131008 Len=0 TSval=532761363 TSecr=605909096"
"217","9.126957","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","1354","443  >  50242 [ACK] Seq=4475 Ack=3356 Win=64256 Len=1288 TSval=605909158 TSecr=532761363 [TCP segment of a reassembled PDU]"
"218","9.129072","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TLSv1.2","1354","Application Data, Application Data"
"219","9.129079","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TLSv1.2","1354","Application Data [TCP segment of a reassembled PDU]"
"220","9.129186","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TCP","66","50242  >  443 [ACK] Seq=3356 Ack=7051 Win=129728 Len=0 TSval=532761417 TSecr=605909158"
"221","9.129525","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","116","Application Data"
"222","9.130829","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TLSv1.2","1354","Application Data, Application Data, Application Data, Application Data"
"223","9.131893","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TLSv1.2","520","Application Data"
"224","9.131979","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TCP","66","50242  >  443 [ACK] Seq=3406 Ack=10081 Win=130560 Len=0 TSval=532761419 TSecr=605909158"
"225","9.140212","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","116","Application Data"
"226","9.150120","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=3406 Win=64256 Len=0 TSval=605909180 TSecr=532761417"
"227","9.152351","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=3456 Win=64256 Len=0 TSval=605909186 TSecr=532761426"
"228","9.158020","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","449","Application Data"
"229","9.158089","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","385","Application Data"
"230","9.158165","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","339","Application Data"
"231","9.158216","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","326","Application Data"
"232","9.158283","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","347","Application Data"
"233","9.158376","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","226","Application Data"
"234","9.189576","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=3839 Win=64256 Len=0 TSval=605909206 TSecr=532761443"
"235","9.189954","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=4158 Win=64256 Len=0 TSval=605909216 TSecr=532761443"
"236","9.189957","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=4431 Win=64256 Len=0 TSval=605909216 TSecr=532761443"
"237","9.190338","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=4691 Win=64256 Len=0 TSval=605909216 TSecr=532761443"
"238","9.190340","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=4972 Win=64256 Len=0 TSval=605909216 TSecr=532761443"
"239","9.190519","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=5132 Win=64256 Len=0 TSval=605909216 TSecr=532761443"
"240","9.212232","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","268","Application Data"
"241","9.212296","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","273","Application Data"
"242","9.213870","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","317","Application Data"
"243","9.213934","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","381","Application Data"
"244","9.213934","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TCP","1414","50242  >  443 [ACK] Seq=6107 Ack=10081 Win=131072 Len=1348 TSval=532761497 TSecr=605909216 [TCP segment of a reassembled PDU]"
"245","9.213935","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","222","Application Data"
"246","9.213960","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","492","Application Data"
"247","9.214003","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","358","Application Data"
"248","9.214074","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","443","Application Data"
"249","9.214599","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","501","Application Data"
"250","9.214734","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","1238","Application Data"
"251","9.217092","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","300","Application Data"
"252","9.217155","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","355","Application Data"
"253","9.217155","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","357","Application Data"
"254","9.217173","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","371","Application Data"
"255","9.217182","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","456","Application Data"
"256","9.217208","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","455","Application Data"
"257","9.217251","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","457","Application Data"
"258","9.217252","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","457","Application Data"
"259","9.217267","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","1013","Application Data"
"260","9.255846","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=5334 Win=64256 Len=0 TSval=605909276 TSecr=532761496"
"261","9.256320","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=5541 Win=64256 Len=0 TSval=605909276 TSecr=532761496"
"262","9.256324","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=5792 Win=64256 Len=0 TSval=605909276 TSecr=532761497"
"263","9.256379","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","1414","Application Data, Application Data, Application Data"
"264","9.258884","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=7455 Win=62720 Len=0 TSval=605909276 TSecr=532761497"
"265","9.258886","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=7611 Win=64256 Len=0 TSval=605909277 TSecr=532761497"
"266","9.258964","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","1414","Application Data, Application Data, Application Data"
"267","9.258964","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","1414","Application Data, Application Data, Application Data"
"268","9.259257","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=8037 Win=64256 Len=0 TSval=605909277 TSecr=532761497"
"269","9.259260","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=8329 Win=64256 Len=0 TSval=605909277 TSecr=532761497"
"270","9.259314","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","1414","Application Data, Application Data, Application Data"
"271","9.259864","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=8706 Win=64256 Len=0 TSval=605909278 TSecr=532761497"
"272","9.259913","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","1414","Application Data, Application Data, Application Data, Application Data"
"273","9.260376","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=10313 Win=64256 Len=0 TSval=605909278 TSecr=532761497"
"274","9.260429","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","1414","Application Data, Application Data"
"275","9.260431","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","1414","Application Data, Application Data, Application Data"
"276","9.260432","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","231","Application Data"
"277","9.265651","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=11127 Win=64256 Len=0 TSval=605909291 TSecr=532761500"
"278","9.265654","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=12211 Win=64256 Len=0 TSval=605909291 TSecr=532761500"
"279","9.270095","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=12993 Win=64256 Len=0 TSval=605909299 TSecr=532761500"
"280","9.270099","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=13940 Win=64256 Len=0 TSval=605909299 TSecr=532761500"
"283","9.298954","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=16636 Win=64256 Len=0 TSval=605909320 TSecr=532761537"
"284","9.308679","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=19332 Win=64256 Len=0 TSval=605909336 TSecr=532761539"
"285","9.308736","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=22028 Win=64256 Len=0 TSval=605909339 TSecr=532761540"
"287","9.310750","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10081 Ack=23541 Win=64256 Len=0 TSval=605909341 TSecr=532761540"
"291","9.337019","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TLSv1.2","116","Application Data"
"292","9.337090","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TCP","66","50242  >  443 [ACK] Seq=23541 Ack=10131 Win=131008 Len=0 TSval=532761614 TSecr=605909358"
"293","9.346012","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TLSv1.2","869","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"294","9.346138","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TCP","66","50242  >  443 [ACK] Seq=23541 Ack=10934 Win=130240 Len=0 TSval=532761622 TSecr=605909364"
"295","9.346311","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","116","Application Data"
"296","9.372770","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=10934 Ack=23591 Win=64256 Len=0 TSval=605909395 TSecr=532761622"
"298","9.396236","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TLSv1.2","1354","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"299","9.396244","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TLSv1.2","612","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"300","9.396374","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TCP","66","50242  >  443 [ACK] Seq=23591 Ack=12768 Win=129216 Len=0 TSval=532761671 TSecr=605909425"
"301","9.397338","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","165","65102  >  8801 Len=123"
"302","9.399688","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TLSv1.2","116","Application Data"
"303","9.399776","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TCP","66","50242  >  443 [ACK] Seq=23591 Ack=12818 Win=131008 Len=0 TSval=532761674 TSecr=605909430"
"304","9.399909","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","116","Application Data"
"305","9.415861","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","326","Application Data"
"306","9.417387","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","330","Application Data"
"307","9.422622","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=12818 Ack=23641 Win=64256 Len=0 TSval=605909445 TSecr=532761674"
"308","9.434966","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=12818 Ack=24165 Win=64256 Len=0 TSval=605909463 TSecr=532761690"
"309","9.450603","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TLSv1.2","116","Application Data"
"310","9.450673","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TCP","66","50242  >  443 [ACK] Seq=24165 Ack=12868 Win=131008 Len=0 TSval=532761723 TSecr=605909480"
"311","9.461619","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","506","Application Data"
"312","9.466048","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","538","Application Data"
"313","9.466667","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","144","Application Data"
"314","9.466721","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","253","Application Data"
"315","9.466759","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","243","Application Data"
"316","9.466831","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","199","Application Data"
"317","9.466936","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","199","Application Data"
"318","9.466937","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","176","Application Data"
"319","9.466995","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","173","Application Data"
"321","9.474653","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","162","Application Data"
"322","9.474861","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","165","60005  >  8801 Len=123"
"323","9.476431","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","253","Application Data"
"324","9.476495","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","241","Application Data"
"325","9.476510","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","161","Application Data"
"326","9.476530","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","172","Application Data"
"327","9.476589","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","137","Application Data"
"328","9.476618","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","169","Application Data"
"329","9.476673","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","335","Application Data"
"330","9.478983","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","538","Application Data"
"331","9.479042","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","506","Application Data"
"332","9.479114","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","538","Application Data"
"333","9.479368","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","434","Application Data"
"334","9.479903","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TLSv1.2","538","Application Data"
"342","9.485763","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TLSv1.2","116","Application Data"
"344","9.485832","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TCP","66","50242  >  443 [ACK] Seq=29328 Ack=12918 Win=131008 Len=0 TSval=532761754 TSecr=605909511"
"347","9.487196","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=12918 Ack=25155 Win=64256 Len=0 TSval=605909517 TSecr=532761737"
"348","9.487200","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=12918 Ack=25519 Win=64256 Len=0 TSval=605909519 TSecr=532761737"
"349","9.487593","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=12918 Ack=25785 Win=64256 Len=0 TSval=605909519 TSecr=532761737"
"350","9.487874","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=12918 Ack=26002 Win=64256 Len=0 TSval=605909519 TSecr=532761737"
"351","9.487876","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=12918 Ack=26661 Win=64256 Len=0 TSval=605909520 TSecr=532761745"
"352","9.489432","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=12918 Ack=27104 Win=64256 Len=0 TSval=605909521 TSecr=532761746"
"353","9.490881","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","165","65102  >  8801 Len=123"
"354","9.491084","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","167","59252  >  8801 Len=125"
"355","9.495924","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=12918 Ack=28016 Win=64256 Len=0 TSval=605909525 TSecr=532761748"
"356","9.500279","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TCP","66","443  >  50242 [ACK] Seq=12918 Ack=29328 Win=64256 Len=0 TSval=605909533 TSecr=532761748"
"360","9.558884","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","TLSv1.2","116","Application Data"
"361","9.558945","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","TCP","66","50242  >  443 [ACK] Seq=29328 Ack=12968 Win=131008 Len=0 TSval=532761825 TSecr=605909583"
"362","9.563703","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","85","8801  >  65102 Len=43"
"363","9.563708","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","56","8801  >  65102 Len=14"
