"No.","Time","Source","Destination","Protocol","Length","Info"
"27009","121.931475","192.168.0.100","54.187.107.148","UDP","166","55702  >  8801 Len=124"
"27010","121.946444","54.187.107.148","192.168.0.100","UDP","130","8801  >  55702 Len=88"
"27011","121.946459","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27012","121.951973","192.168.0.100","54.187.107.148","UDP","1039","54857  >  8801 Len=997"
"27013","121.952037","192.168.0.100","54.187.107.148","UDP","163","55702  >  8801 Len=121"
"27014","121.956232","54.187.107.148","192.168.0.100","UDP","201","8801  >  55702 Len=159"
"27015","121.970013","192.168.0.100","54.187.107.148","UDP","1039","54857  >  8801 Len=997"
"27016","121.970083","192.168.0.100","54.187.107.148","UDP","1038","54857  >  8801 Len=996"
"27017","121.970084","192.168.0.100","54.187.107.148","UDP","1038","54857  >  8801 Len=996"
"27018","121.970084","192.168.0.100","54.187.107.148","UDP","1038","54857  >  8801 Len=996"
"27019","121.971483","192.168.0.100","54.187.107.148","UDP","155","55702  >  8801 Len=113"
"27020","121.975308","54.187.107.148","192.168.0.100","UDP","204","8801  >  55702 Len=162"
"27021","121.975536","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27022","121.987928","192.168.0.100","54.187.107.148","UDP","1038","54857  >  8801 Len=996"
"27023","121.987995","192.168.0.100","54.187.107.148","UDP","1038","54857  >  8801 Len=996"
"27024","121.987995","192.168.0.100","54.187.107.148","UDP","1057","54857  >  8801 Len=1015"
"27025","121.991087","192.168.0.100","54.187.107.148","UDP","159","55702  >  8801 Len=117"
"27026","121.999962","fe80::d419:2904:d33e:962f","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"27027","121.999974","54.187.107.148","192.168.0.100","UDP","204","8801  >  55702 Len=162"
"27028","122.000539","192.168.0.100","54.187.107.148","UDP","1056","54857  >  8801 Len=1014"
"27029","122.000611","192.168.0.100","54.187.107.148","UDP","1056","54857  >  8801 Len=1014"
"27030","122.011128","192.168.0.100","54.187.107.148","UDP","1056","54857  >  8801 Len=1014"
"27031","122.011360","192.168.0.100","54.187.107.148","UDP","1056","54857  >  8801 Len=1014"
"27032","122.011806","192.168.0.100","54.187.107.148","UDP","153","55702  >  8801 Len=111"
"27033","122.019072","54.187.107.148","192.168.0.100","UDP","203","8801  >  55702 Len=161"
"27034","122.027743","54.187.107.148","192.168.0.100","UDP","106","8801  >  55702 Len=64"
"27035","122.027747","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27036","122.028051","192.168.0.100","54.187.107.148","UDP","1056","54857  >  8801 Len=1014"
"27037","122.028098","192.168.0.100","54.187.107.148","UDP","1056","54857  >  8801 Len=1014"
"27038","122.032204","192.168.0.100","54.187.107.148","UDP","1056","54857  >  8801 Len=1014"
"27039","122.032288","192.168.0.100","54.187.107.148","UDP","158","55702  >  8801 Len=116"
"27040","122.054434","192.168.0.100","54.187.107.148","UDP","160","55702  >  8801 Len=118"
"27041","122.066972","54.187.107.148","192.168.0.100","UDP","138","8801  >  55702 Len=96"
"27042","122.066979","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27043","122.067438","54.187.107.148","192.168.0.100","UDP","201","8801  >  55702 Len=159"
"27044","122.067445","54.187.107.148","192.168.0.100","UDP","131","8801  >  55702 Len=89"
"27045","122.070909","192.168.0.100","54.187.107.148","UDP","1069","54857  >  8801 Len=1027"
"27046","122.070969","192.168.0.100","54.187.107.148","UDP","165","55702  >  8801 Len=123"
"27047","122.079250","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27048","122.079255","54.187.107.148","192.168.0.100","UDP","138","8801  >  55702 Len=96"
"27049","122.087635","192.168.0.106","224.0.0.251","MDNS","123","Standard query 0x0000 ANY Android.local, ""QM"" question ANY Android.local, ""QM"" question A 192.168.0.106 AAAA fe80::d419:2904:d33e:962f"
"27050","122.091378","192.168.0.100","54.187.107.148","UDP","1068","54857  >  8801 Len=1026"
"27051","122.091486","192.168.0.100","54.187.107.148","UDP","1068","54857  >  8801 Len=1026"
"27052","122.091571","192.168.0.100","54.187.107.148","UDP","1068","54857  >  8801 Len=1026"
"27053","122.091620","192.168.0.100","54.187.107.148","UDP","156","55702  >  8801 Len=114"
"27054","122.097656","54.187.107.148","192.168.0.100","UDP","204","8801  >  55702 Len=162"
"27055","122.102202","fe80::d419:2904:d33e:962f","ff02::fb","MDNS","143","Standard query 0x0000 ANY Android.local, ""QM"" question ANY Android.local, ""QM"" question A 192.168.0.106 AAAA fe80::d419:2904:d33e:962f"
"27056","122.111725","192.168.0.100","54.187.107.148","UDP","1068","54857  >  8801 Len=1026"
"27057","122.111789","192.168.0.100","54.187.107.148","UDP","1068","54857  >  8801 Len=1026"
"27058","122.111790","192.168.0.100","54.187.107.148","UDP","1068","54857  >  8801 Len=1026"
"27059","122.111871","192.168.0.100","54.187.107.148","UDP","1068","54857  >  8801 Len=1026"
"27060","122.112687","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27061","122.114821","54.187.107.148","192.168.0.100","UDP","246","8801  >  55702 Len=204"
"27062","122.115215","192.168.0.100","54.187.107.148","UDP","155","55702  >  8801 Len=113"
"27063","122.125597","192.168.0.100","54.187.107.148","UDP","1068","54857  >  8801 Len=1026"
"27064","122.125663","192.168.0.100","54.187.107.148","UDP","1068","54857  >  8801 Len=1026"
"27065","122.131004","192.168.0.100","54.187.107.148","UDP","799","54857  >  8801 Len=757"
"27066","122.131068","192.168.0.100","54.187.107.148","UDP","159","55702  >  8801 Len=117"
"27067","122.137516","54.187.107.148","192.168.0.100","UDP","272","8801  >  55702 Len=230"
"27068","122.137763","54.187.107.148","192.168.0.100","UDP","333","8801  >  55702 Len=291"
"27069","122.145919","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27070","122.149503","192.168.0.100","54.187.107.148","UDP","799","54857  >  8801 Len=757"
"27071","122.149577","192.168.0.100","54.187.107.148","UDP","798","54857  >  8801 Len=756"
"27072","122.151051","192.168.0.100","54.187.107.148","UDP","148","55702  >  8801 Len=106"
"27073","122.156395","54.187.107.148","192.168.0.100","UDP","431","8801  >  55702 Len=389"
"27074","122.156400","54.187.107.148","192.168.0.100","UDP","184","8801  >  54857 Len=142"
"27075","122.174526","54.187.107.148","192.168.0.100","UDP","136","8801  >  55702 Len=94"
"27076","122.174550","192.168.0.100","54.187.107.148","UDP","155","55702  >  8801 Len=113"
"27077","122.191514","192.168.0.100","54.187.107.148","UDP","158","55702  >  8801 Len=116"
"27078","122.195119","54.187.107.148","192.168.0.100","UDP","428","8801  >  55702 Len=386"
"27079","122.195125","54.187.107.148","192.168.0.100","UDP","339","8801  >  55702 Len=297"
"27080","122.207943","192.168.0.100","54.187.107.148","UDP","69","54857  >  8801 Len=27"
"27081","122.208133","192.168.0.100","54.187.107.148","UDP","1029","54857  >  8801 Len=987"
"27082","122.208164","192.168.0.100","54.187.107.148","UDP","1029","54857  >  8801 Len=987"
"27083","122.208240","192.168.0.100","54.187.107.148","UDP","1029","54857  >  8801 Len=987"
"27084","122.210988","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27085","122.211378","192.168.0.100","54.187.107.148","UDP","1029","54857  >  8801 Len=987"
"27086","122.211441","192.168.0.100","54.187.107.148","UDP","157","55702  >  8801 Len=115"
"27087","122.222572","192.168.0.100","54.187.107.148","UDP","1029","54857  >  8801 Len=987"
"27088","122.222633","192.168.0.100","54.187.107.148","UDP","1029","54857  >  8801 Len=987"
"27089","122.223632","54.187.107.148","192.168.0.100","UDP","389","8801  >  55702 Len=347"
"27090","122.223903","192.168.0.100","54.187.107.148","UDP","117","55702  >  8801 Len=75"
"27091","122.235979","192.168.0.100","54.187.107.148","UDP","1029","54857  >  8801 Len=987"
"27092","122.236110","192.168.0.100","54.187.107.148","UDP","1028","54857  >  8801 Len=986"
"27093","122.236692","192.168.0.100","54.187.107.148","UDP","158","55702  >  8801 Len=116"
"27094","122.245782","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27095","122.245787","54.187.107.148","192.168.0.100","UDP","138","8801  >  55702 Len=96"
"27096","122.245788","54.187.107.148","192.168.0.100","UDP","137","8801  >  55702 Len=95"
"27097","122.246191","192.168.0.100","54.187.107.148","UDP","1020","54857  >  8801 Len=978"
"27098","122.246255","192.168.0.100","54.187.107.148","UDP","1020","54857  >  8801 Len=978"
"27099","122.250871","192.168.0.100","54.187.107.148","UDP","868","54857  >  8801 Len=826"
"27100","122.250937","192.168.0.100","54.187.107.148","UDP","161","55702  >  8801 Len=119"
"27101","122.260079","54.187.107.148","192.168.0.100","UDP","367","8801  >  55702 Len=325"
"27102","122.260086","54.187.107.148","192.168.0.100","UDP","285","8801  >  55702 Len=243"
"27103","122.260389","192.168.0.100","54.187.107.148","UDP","868","54857  >  8801 Len=826"
"27104","122.260446","192.168.0.100","54.187.107.148","UDP","867","54857  >  8801 Len=825"
"27105","122.270942","192.168.0.100","54.187.107.148","UDP","867","54857  >  8801 Len=825"
"27106","122.271004","192.168.0.100","54.187.107.148","UDP","162","55702  >  8801 Len=120"
"27107","122.272522","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27108","122.276432","54.187.107.148","192.168.0.100","UDP","281","8801  >  55702 Len=239"
"27109","122.295495","192.168.0.100","54.187.107.148","UDP","149","55702  >  8801 Len=107"
"27110","122.299382","54.187.107.148","192.168.0.100","UDP","351","8801  >  55702 Len=309"
"27111","122.306783","54.187.107.148","192.168.0.100","UDP","106","8801  >  55702 Len=64"
"27112","122.310938","192.168.0.100","54.187.107.148","UDP","1104","54857  >  8801 Len=1062"
"27113","122.311001","192.168.0.100","54.187.107.148","UDP","149","55702  >  8801 Len=107"
"27114","122.319674","54.187.107.148","192.168.0.100","UDP","353","8801  >  55702 Len=311"
"27115","122.319678","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27116","122.320001","192.168.0.100","54.187.107.148","UDP","1103","54857  >  8801 Len=1061"
"27117","122.333046","192.168.0.100","54.187.107.148","UDP","1103","54857  >  8801 Len=1061"
"27118","122.333204","192.168.0.100","54.187.107.148","UDP","1103","54857  >  8801 Len=1061"
"27119","122.333205","192.168.0.100","54.187.107.148","UDP","152","55702  >  8801 Len=110"
"27120","122.336656","192.168.0.100","54.187.107.148","UDP","1103","54857  >  8801 Len=1061"
"27121","122.336742","192.168.0.100","54.187.107.148","TLSv1.2","252","Application Data"
"27122","122.336812","192.168.0.100","54.187.107.148","TLSv1.2","255","Application Data"
"27123","122.338983","192.168.0.106","224.0.0.251","MDNS","123","Standard query 0x0000 ANY Android.local, ""QM"" question ANY Android.local, ""QM"" question A 192.168.0.106 AAAA fe80::d419:2904:d33e:962f"
"27124","122.342142","54.187.107.148","192.168.0.100","UDP","352","8801  >  55702 Len=310"
"27125","122.342363","192.168.0.100","54.187.107.148","UDP","1103","54857  >  8801 Len=1061"
"27126","122.347873","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27127","122.351450","192.168.0.100","54.187.107.148","UDP","1103","54857  >  8801 Len=1061"
"27128","122.351514","192.168.0.100","54.187.107.148","UDP","149","55702  >  8801 Len=107"
"27129","122.358218","54.187.107.148","192.168.0.100","TCP","66","443  >  52040 [ACK] Seq=35256 Ack=72323 Win=66432 Len=0 TSval=455992527 TSecr=331000277"
"27130","122.358223","54.187.107.148","192.168.0.100","TCP","66","443  >  52040 [ACK] Seq=35256 Ack=72512 Win=66432 Len=0 TSval=455992527 TSecr=331000277"
"27131","122.360535","54.187.107.148","192.168.0.100","UDP","369","8801  >  55702 Len=327"
"27132","122.361200","192.168.0.100","54.187.107.148","UDP","1103","54857  >  8801 Len=1061"
"27133","122.361274","192.168.0.100","54.187.107.148","UDP","1103","54857  >  8801 Len=1061"
"27134","122.371406","192.168.0.100","54.187.107.148","UDP","1103","54857  >  8801 Len=1061"
"27135","122.371473","192.168.0.100","54.187.107.148","UDP","800","54857  >  8801 Len=758"
"27136","122.371473","192.168.0.100","54.187.107.148","UDP","154","55702  >  8801 Len=112"
"27137","122.374593","192.168.0.100","54.187.107.148","UDP","799","54857  >  8801 Len=757"
"27138","122.376922","54.187.107.148","192.168.0.100","UDP","409","8801  >  55702 Len=367"
"27139","122.387313","192.168.0.100","54.187.107.148","UDP","1102","54857  >  8801 Len=1060"
"27140","122.387374","192.168.0.100","54.187.107.148","UDP","1102","54857  >  8801 Len=1060"
"27141","122.388672","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27142","122.390903","192.168.0.100","54.187.107.148","UDP","151","55702  >  8801 Len=109"
"27143","122.397523","54.187.107.148","192.168.0.100","UDP","554","8801  >  55702 Len=512"
"27144","122.409397","fe80::d419:2904:d33e:962f","ff02::fb","MDNS","143","Standard query 0x0000 ANY Android.local, ""QM"" question ANY Android.local, ""QM"" question A 192.168.0.106 AAAA fe80::d419:2904:d33e:962f"
"27145","122.411513","192.168.0.100","54.187.107.148","UDP","1102","54857  >  8801 Len=1060"
"27146","122.411586","192.168.0.100","54.187.107.148","UDP","1102","54857  >  8801 Len=1060"
"27147","122.411587","192.168.0.100","54.187.107.148","UDP","1101","54857  >  8801 Len=1059"
"27148","122.411739","192.168.0.100","54.187.107.148","UDP","152","55702  >  8801 Len=110"
"27149","122.416547","54.187.107.148","192.168.0.100","UDP","399","8801  >  55702 Len=357"
"27150","122.430840","192.168.0.100","54.187.107.148","UDP","142","55702  >  8801 Len=100"
"27151","122.436989","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27152","122.436994","54.187.107.148","192.168.0.100","UDP","498","8801  >  55702 Len=456"
"27153","122.451308","192.168.0.100","54.187.107.148","UDP","143","55702  >  8801 Len=101"
"27154","122.459246","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27155","122.459251","54.187.107.148","192.168.0.100","UDP","369","8801  >  55702 Len=327"
"27156","122.461125","54.187.107.148","192.168.0.100","UDP","184","8801  >  54857 Len=142"
"27157","122.461461","192.168.0.100","54.187.107.148","UDP","1020","54857  >  8801 Len=978"
"27158","122.471328","192.168.0.100","54.187.107.148","UDP","1020","54857  >  8801 Len=978"
"27159","122.471489","192.168.0.100","54.187.107.148","UDP","1019","54857  >  8801 Len=977"
"27160","122.471549","192.168.0.100","54.187.107.148","UDP","146","55702  >  8801 Len=104"
"27161","122.479460","54.187.107.148","192.168.0.100","UDP","594","8801  >  55702 Len=552"
"27162","122.479466","54.187.107.148","192.168.0.100","UDP","306","8801  >  55702 Len=264"
"27163","122.480959","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27164","122.490633","192.168.0.100","54.187.107.148","UDP","1019","54857  >  8801 Len=977"
"27165","122.490814","192.168.0.100","54.187.107.148","UDP","1019","54857  >  8801 Len=977"
"27166","122.490871","192.168.0.100","54.187.107.148","UDP","1019","54857  >  8801 Len=977"
"27167","122.491369","192.168.0.100","54.187.107.148","UDP","148","55702  >  8801 Len=106"
"27168","122.496122","192.168.0.100","54.187.107.148","UDP","1019","54857  >  8801 Len=977"
"27169","122.496181","192.168.0.100","54.187.107.148","UDP","1019","54857  >  8801 Len=977"
"27170","122.500956","54.187.107.148","192.168.0.100","UDP","569","8801  >  55702 Len=527"
"27171","122.511051","192.168.0.100","54.187.107.148","UDP","1055","54857  >  8801 Len=1013"
"27172","122.511123","192.168.0.100","54.187.107.148","UDP","1047","54857  >  8801 Len=1005"
"27173","122.511123","192.168.0.100","54.187.107.148","UDP","151","55702  >  8801 Len=109"
"27174","122.511716","HuaweiTe_dc:b8:a0","Broadcast","ARP","42","Who has 192.168.0.1? Tell 192.168.0.101"
"27175","122.520596","54.187.107.148","192.168.0.100","UDP","432","8801  >  55702 Len=390"
"27176","122.521219","192.168.0.100","54.187.107.148","UDP","1047","54857  >  8801 Len=1005"
"27177","122.521311","192.168.0.100","54.187.107.148","UDP","1047","54857  >  8801 Len=1005"
"27178","122.531442","192.168.0.100","54.187.107.148","UDP","1047","54857  >  8801 Len=1005"
"27179","122.531538","192.168.0.100","54.187.107.148","UDP","1047","54857  >  8801 Len=1005"
"27180","122.531592","192.168.0.100","54.187.107.148","UDP","154","55702  >  8801 Len=112"
"27181","122.536188","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27182","122.539952","54.187.107.148","192.168.0.100","UDP","332","8801  >  55702 Len=290"
"27183","122.540207","192.168.0.100","54.187.107.148","UDP","1047","54857  >  8801 Len=1005"
"27184","122.540273","192.168.0.100","54.187.107.148","UDP","117","55702  >  8801 Len=75"
"27185","122.550537","192.168.0.100","54.187.107.148","UDP","1047","54857  >  8801 Len=1005"
"27186","122.550601","192.168.0.100","54.187.107.148","UDP","1047","54857  >  8801 Len=1005"
"27187","122.551455","192.168.0.100","54.187.107.148","UDP","147","55702  >  8801 Len=105"
"27188","122.561069","54.187.107.148","192.168.0.100","UDP","420","8801  >  55702 Len=378"
"27189","122.561076","54.187.107.148","192.168.0.100","UDP","150","8801  >  55702 Len=108"
"27190","122.568679","54.187.107.148","192.168.0.100","TLSv1.2","116","Application Data"
"27191","122.568754","192.168.0.100","54.187.107.148","TCP","66","52040  >  443 [ACK] Seq=72512 Ack=35306 Win=131008 Len=0 TSval=331000508 TSecr=455992746"
"27192","122.571305","192.168.0.100","54.187.107.148","UDP","149","55702  >  8801 Len=107"
"27193","122.587160","192.168.0.100","54.187.107.148","UDP","1035","54857  >  8801 Len=993"
"27194","122.587236","192.168.0.100","54.187.107.148","UDP","1035","54857  >  8801 Len=993"
"27195","122.589607","192.168.0.106","224.0.0.251","MDNS","123","Standard query 0x0000 ANY Android.local, ""QM"" question ANY Android.local, ""QM"" question A 192.168.0.106 AAAA fe80::d419:2904:d33e:962f"
"27196","122.591320","192.168.0.100","54.187.107.148","UDP","1034","54857  >  8801 Len=992"
"27197","122.591387","192.168.0.100","54.187.107.148","UDP","146","55702  >  8801 Len=104"
"27198","122.602247","192.168.0.100","54.187.107.148","UDP","1034","54857  >  8801 Len=992"
"27199","122.602312","192.168.0.100","54.187.107.148","UDP","1034","54857  >  8801 Len=992"
"27200","122.610710","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27201","122.611318","192.168.0.100","54.187.107.148","UDP","1034","54857  >  8801 Len=992"
"27202","122.611380","192.168.0.100","54.187.107.148","UDP","106","55702  >  8801 Len=64"
"27203","122.611409","192.168.0.100","54.187.107.148","UDP","152","55702  >  8801 Len=110"
"27204","122.614307","fe80::d419:2904:d33e:962f","ff02::fb","MDNS","143","Standard query 0x0000 ANY Android.local, ""QM"" question ANY Android.local, ""QM"" question A 192.168.0.106 AAAA fe80::d419:2904:d33e:962f"
"27205","122.615043","54.187.107.148","192.168.0.100","UDP","409","8801  >  55702 Len=367"
"27206","122.615315","54.187.107.148","192.168.0.100","UDP","390","8801  >  55702 Len=348"
"27207","122.615318","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27208","122.626984","192.168.0.100","54.187.107.148","UDP","1034","54857  >  8801 Len=992"
"27209","122.627015","192.168.0.100","54.187.107.148","UDP","1034","54857  >  8801 Len=992"
"27210","122.627026","192.168.0.100","54.187.107.148","UDP","1034","54857  >  8801 Len=992"
"27211","122.627102","54.187.107.148","192.168.0.100","UDP","418","8801  >  55702 Len=376"
"27212","122.634896","192.168.0.100","54.187.107.148","UDP","1034","54857  >  8801 Len=992"
"27213","122.634991","192.168.0.100","54.187.107.148","UDP","149","55702  >  8801 Len=107"
"27214","122.640102","54.187.107.148","192.168.0.100","UDP","453","8801  >  55702 Len=411"
"27215","122.640489","192.168.0.100","54.187.107.148","UDP","1089","54857  >  8801 Len=1047"
"27216","122.650803","192.168.0.100","54.187.107.148","UDP","1089","54857  >  8801 Len=1047"
"27217","122.650866","192.168.0.100","54.187.107.148","UDP","1089","54857  >  8801 Len=1047"
"27218","122.650875","192.168.0.100","54.187.107.148","UDP","147","55702  >  8801 Len=105"
"27219","122.652072","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27220","122.661635","192.168.0.100","54.187.107.148","UDP","1089","54857  >  8801 Len=1047"
"27221","122.661693","192.168.0.100","54.187.107.148","UDP","1089","54857  >  8801 Len=1047"
"27222","122.664905","54.187.107.148","192.168.0.100","UDP","568","8801  >  55702 Len=526"
"27223","122.670862","192.168.0.100","54.187.107.148","UDP","1089","54857  >  8801 Len=1047"
"27224","122.670924","192.168.0.100","54.187.107.148","UDP","151","55702  >  8801 Len=109"
"27225","122.681020","54.187.107.148","192.168.0.100","UDP","515","8801  >  55702 Len=473"
"27226","122.681031","54.187.107.148","192.168.0.100","UDP","249","8801  >  55702 Len=207"
"27227","122.681636","192.168.0.100","54.187.107.148","UDP","1089","54857  >  8801 Len=1047"
"27228","122.681637","192.168.0.100","54.187.107.148","UDP","1089","54857  >  8801 Len=1047"
"27229","122.692927","192.168.0.100","54.187.107.148","UDP","146","55702  >  8801 Len=104"
"27230","122.700443","54.187.107.148","192.168.0.100","UDP","315","8801  >  55702 Len=273"
"27231","122.700641","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27232","122.705931","192.168.0.100","54.187.107.148","UDP","104","54857  >  8801 Len=62"
"27233","122.710920","192.168.0.100","54.187.107.148","UDP","1018","54857  >  8801 Len=976"
"27234","122.710986","192.168.0.100","54.187.107.148","UDP","152","55702  >  8801 Len=110"
"27235","122.721716","192.168.0.100","54.187.107.148","UDP","1018","54857  >  8801 Len=976"
"27236","122.721867","192.168.0.100","54.187.107.148","UDP","1018","54857  >  8801 Len=976"
"27237","122.723564","54.187.107.148","192.168.0.100","UDP","479","8801  >  55702 Len=437"
"27238","122.731438","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27239","122.733847","192.168.0.100","54.187.107.148","UDP","1018","54857  >  8801 Len=976"
"27240","122.734056","192.168.0.100","54.187.107.148","UDP","1018","54857  >  8801 Len=976"
"27241","122.734187","192.168.0.100","54.187.107.148","UDP","143","55702  >  8801 Len=101"
"27242","122.737544","192.168.0.100","54.187.107.148","UDP","1017","54857  >  8801 Len=975"
"27243","122.748263","54.187.107.148","192.168.0.100","UDP","434","8801  >  55702 Len=392"
"27244","122.748575","192.168.0.100","54.187.107.148","UDP","1017","54857  >  8801 Len=975"
"27245","122.748661","192.168.0.100","54.187.107.148","UDP","1017","54857  >  8801 Len=975"
"27246","122.751517","192.168.0.100","54.187.107.148","UDP","146","55702  >  8801 Len=104"
"27247","122.762082","192.168.0.100","54.187.107.148","UDP","1079","54857  >  8801 Len=1037"
"27248","122.762146","192.168.0.100","54.187.107.148","UDP","1078","54857  >  8801 Len=1036"
"27249","122.762283","54.187.107.148","192.168.0.100","UDP","366","8801  >  55702 Len=324"
"27250","122.762791","54.187.107.148","192.168.0.100","UDP","184","8801  >  54857 Len=142"
"27251","122.771176","192.168.0.100","54.187.107.148","UDP","1086","54857  >  8801 Len=1044"
"27252","122.771239","192.168.0.100","54.187.107.148","UDP","157","55702  >  8801 Len=115"
"27253","122.772613","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27254","122.775611","192.168.0.100","54.187.107.148","UDP","1086","54857  >  8801 Len=1044"
"27255","122.783506","54.187.107.148","192.168.0.100","UDP","448","8801  >  55702 Len=406"
"27256","122.783510","54.187.107.148","192.168.0.100","UDP","136","8801  >  55702 Len=94"
"27257","122.783727","192.168.0.100","54.187.107.148","UDP","1086","54857  >  8801 Len=1044"
"27258","122.791022","192.168.0.100","54.187.107.148","UDP","1086","54857  >  8801 Len=1044"
"27259","122.791087","192.168.0.100","54.187.107.148","UDP","1024","54857  >  8801 Len=982"
"27260","122.791088","192.168.0.100","54.187.107.148","UDP","154","55702  >  8801 Len=112"
"27261","122.801358","192.168.0.100","54.187.107.148","UDP","1024","54857  >  8801 Len=982"
"27262","122.801359","192.168.0.100","54.187.107.148","UDP","1024","54857  >  8801 Len=982"
"27263","122.803559","54.187.107.148","192.168.0.100","UDP","441","8801  >  55702 Len=399"
"27264","122.811728","192.168.0.100","54.187.107.148","UDP","1023","54857  >  8801 Len=981"
"27265","122.811794","192.168.0.100","54.187.107.148","UDP","144","55702  >  8801 Len=102"
"27266","122.822144","192.168.0.100","54.187.107.148","UDP","1023","54857  >  8801 Len=981"
"27267","122.822217","192.168.0.100","54.187.107.148","UDP","1015","54857  >  8801 Len=973"
"27268","122.822813","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27269","122.823462","54.187.107.148","192.168.0.100","UDP","430","8801  >  55702 Len=388"
"27270","122.830893","192.168.0.100","54.187.107.148","UDP","1015","54857  >  8801 Len=973"
"27271","122.830959","192.168.0.100","54.187.107.148","UDP","1015","54857  >  8801 Len=973"
"27272","122.830959","192.168.0.100","54.187.107.148","UDP","146","55702  >  8801 Len=104"
"27273","122.836876","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27274","122.839375","192.168.0.106","224.0.0.251","MDNS","289","Standard query response 0x0000 PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.0.106 AAAA, cache flush fe80::d419:2904:d33e:962f NSEC, cache flush 106.0.168.192.in-addr.arpa NSEC, cache flush F.2.6.9.E.3.3.D.4.0.9.2.9.1.4.D.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"27275","122.845291","54.187.107.148","192.168.0.100","UDP","429","8801  >  55702 Len=387"
"27276","122.852288","192.168.0.100","54.187.107.148","UDP","117","55702  >  8801 Len=75"
"27277","122.852580","192.168.0.100","54.187.107.148","UDP","153","55702  >  8801 Len=111"
"27278","122.859457","54.187.107.148","192.168.0.100","UDP","340","8801  >  55702 Len=298"
"27279","122.871689","192.168.0.100","54.187.107.148","UDP","1065","54857  >  8801 Len=1023"
"27280","122.871819","192.168.0.100","54.187.107.148","UDP","149","55702  >  8801 Len=107"
"27281","122.876802","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27282","122.876807","54.187.107.148","192.168.0.100","UDP","420","8801  >  55702 Len=378"
"27283","122.888638","192.168.0.100","54.187.107.148","UDP","1065","54857  >  8801 Len=1023"
"27284","122.888704","192.168.0.100","54.187.107.148","UDP","1065","54857  >  8801 Len=1023"
"27285","122.888705","192.168.0.100","54.187.107.148","UDP","1065","54857  >  8801 Len=1023"
"27286","122.891554","192.168.0.100","54.187.107.148","UDP","1065","54857  >  8801 Len=1023"
"27287","122.891620","192.168.0.100","54.187.107.148","UDP","147","55702  >  8801 Len=105"
"27288","122.895166","54.187.107.148","192.168.0.100","UDP","143","8801  >  55702 Len=101"
"27289","122.899016","192.168.0.100","54.187.107.148","UDP","1065","54857  >  8801 Len=1023"
"27290","122.907109","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"27291","122.910423","192.168.0.100","54.187.107.148","UDP","1064","54857  >  8801 Len=1022"
"27292","122.910553","192.168.0.100","54.187.107.148","UDP","1064","54857  >  8801 Len=1022"
"27293","122.911438","192.168.0.100","54.187.107.148","UDP","174","55702  >  8801 Len=132"
"27294","122.913495","54.187.107.148","192.168.0.100","UDP","413","8801  >  55702 Len=371"
"27295","122.913628","54.187.107.148","192.168.0.100","UDP","347","8801  >  55702 Len=305"
